date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,daylight_duration,rain_sum,wind_speed_10m_max,wind_gusts_10m_max,precipitation_hours,precipitation_probability_max,uv_index_max,apparent_temperature_mean,pressure_msl_mean,surface_pressure_mean,visibility_mean,city
2024-04-15,36.1,24.15,30.06875,46203.125,0.0,15.7908325,31.68,0.0,0.0,7.9,28.544044,1010.55,962.857,24140.0,Jaipur
2024-04-16,36.85,23.25,29.812494,46293.055,0.0,25.537172,46.8,0.0,0.0,7.85,27.565384,1009.4375,961.75586,24140.0,Jaipur
2024-04-17,38.85,23.3,30.514582,46382.25,0.5,32.619255,57.239998,2.0,0.0,7.85,27.899,1007.66254,960.16644,24140.0,Jaipur
2024-04-18,37.8,25.1,31.308332,46470.63,0.0,28.412645,53.28,0.0,0.0,7.85,28.498993,1005.2417,957.98505,24140.0,Jaipur
2024-04-19,35.65,23.15,29.629171,46558.12,0.0,17.298738,35.64,0.0,0.0,7.4,27.023554,1005.2791,957.7673,24140.0,Jaipur
2024-04-20,35.4,23.25,29.552084,46644.65,0.0,14.264361,27.359999,0.0,0.0,6.85,27.943426,1006.3249,958.7531,24140.0,Jaipur
2024-04-21,36.55,23.35,30.124998,46730.176,0.0,13.276144,30.239998,0.0,0.0,7.95,28.446928,1006.55835,959.0612,24140.0,Jaipur
2024-04-22,37.45,24.05,30.933334,46815.266,0.0,18.057508,35.64,0.0,0.0,7.95,28.310875,1005.94995,958.6028,24140.0,Jaipur
2024-04-23,38.15,22.65,30.497915,46900.12,0.0,17.208603,35.28,0.0,0.0,8.0,28.294777,1006.021,958.6003,24140.0,Jaipur
2024-04-24,38.8,24.1,31.318754,46984.664,0.0,12.7279215,21.599998,0.0,0.0,8.0,29.082716,1006.2668,958.96014,24140.0,Jaipur
2024-04-25,37.8,23.9,31.135416,47068.83,0.0,24.86868,48.6,0.0,0.0,8.0,29.242548,1005.83344,958.5245,24140.0,Jaipur
2024-04-26,36.75,25.65,30.785418,47152.55,0.0,22.392462,43.92,0.0,0.0,7.95,28.25168,1006.575,959.17926,24140.0,Jaipur
2024-04-27,37.85,23.3,31.05625,47235.766,0.0,14.039999,30.599998,0.0,0.0,8.0,29.134642,1006.6416,959.27686,24140.0,Jaipur
2024-04-28,37.65,22.75,30.868752,47318.402,0.0,24.442911,45.36,0.0,0.0,7.95,27.961084,1006.4543,959.07196,24140.0,Jaipur
2024-04-29,35.8,23.1,29.472914,47400.39,0.0,20.68356,38.519997,0.0,0.0,8.05,25.75968,1006.08344,958.5091,24140.0,Jaipur
2024-04-30,33.95,22.35,28.089586,47481.656,0.0,20.12461,38.88,0.0,0.0,8.05,23.949852,1003.97076,956.2863,24140.0,Jaipur
2024-05-01,35.15,20.1,28.052086,47562.137,0.0,14.512064,25.56,0.0,0.0,7.3,24.926931,1005.49994,957.73236,24140.0,Jaipur
2024-05-02,38.05,22.2,31.11875,47641.746,0.0,11.525623,25.199999,0.0,0.0,8.1,27.898188,1005.93744,958.61523,24140.0,Jaipur
2024-05-03,39.15,26.45,32.35833,47720.41,0.0,21.325253,39.239998,0.0,0.0,7.55,29.512894,1005.75,958.6277,24140.0,Jaipur
2024-05-04,39.6,27.1,33.218746,47798.062,0.0,19.09358,36.0,0.0,0.0,8.15,30.95355,1002.4001,955.5629,24140.0,Jaipur
2024-05-05,40.8,25.05,33.41875,47874.617,0.0,14.458382,29.16,0.0,0.0,8.1,31.50567,1003.82074,956.94366,24140.0,Jaipur
2024-05-06,42.05,27.25,35.241665,47950.0,0.0,17.015474,32.039997,0.0,0.0,8.15,33.08549,1004.58746,957.94415,24140.0,Jaipur
2024-05-07,42.6,26.75,35.227077,48024.13,0.0,23.0653,44.28,0.0,0.0,8.15,32.95032,1004.1624,957.53516,24140.0,Jaipur
2024-05-08,42.7,26.45,34.75,48096.914,0.0,19.373219,39.96,0.0,0.0,8.15,33.551598,1003.5251,956.85675,24140.0,Jaipur
2024-05-09,42.35,26.0,34.42917,48168.29,0.0,25.1614,54.36,0.0,0.0,8.15,33.548298,1004.77075,957.9974,24140.0,Jaipur
2024-05-10,39.35,28.3,33.608334,48238.16,0.0,20.880001,38.16,0.0,0.0,8.1,32.30653,1007.4082,960.39777,23673.334,Jaipur
2024-05-11,40.55,26.95,33.87708,48306.473,0.0,19.9954,40.32,0.0,0.0,8.1,32.07097,1007.04584,960.08856,24140.0,Jaipur
2024-05-12,38.6,27.5,32.970837,48373.734,0.7,22.180206,47.519997,1.0,0.0,8.15,31.764513,1007.7292,960.6094,24140.0,Jaipur
2024-05-13,41.25,25.65,34.029167,48440.09,0.0,18.36353,31.68,0.0,0.0,8.0,32.188133,1007.99585,961.0134,24140.0,Jaipur
2024-05-14,42.6,26.4,34.699997,48505.49,0.0,21.09305,41.760002,0.0,0.0,8.1,32.277016,1007.7583,960.8851,24140.0,Jaipur
2024-05-15,43.65,27.55,36.185413,48569.867,0.0,16.055353,32.760002,0.0,0.0,8.05,33.505634,1006.94586,960.3308,24140.0,Jaipur
2024-05-16,43.75,27.95,36.564583,48633.156,0.0,15.978484,27.359999,0.0,0.0,8.15,34.33489,1004.4082,957.9656,24140.0,Jaipur
2024-05-17,44.5,29.95,37.487495,48695.3,0.0,19.85556,42.12,0.0,0.0,8.2,34.71275,1001.92926,955.7363,24140.0,Jaipur
2024-05-18,44.35,29.1,37.258335,48756.234,0.0,14.934577,32.399998,0.0,0.0,8.2,34.784164,1000.5042,954.3432,23661.666,Jaipur
2024-05-19,43.35,31.5,37.25625,48815.883,0.0,23.084955,46.079998,0.0,0.0,8.0,34.34138,1001.22504,955.03516,24140.0,Jaipur
2024-05-20,44.2,31.8,37.541676,48874.188,0.0,22.86496,45.0,0.0,0.0,8.2,34.71508,1001.3667,955.2114,24140.0,Jaipur
2024-05-21,43.9,30.6,37.57083,48931.082,0.0,14.044615,27.359999,0.0,0.0,8.25,36.064068,1000.57074,954.4546,24140.0,Jaipur
2024-05-22,44.8,30.4,37.014584,48986.5,0.0,22.42427,39.239998,0.0,0.0,8.25,35.948437,999.54175,953.39215,24140.0,Jaipur
2024-05-23,42.3,30.15,36.302086,49040.367,0.0,18.733839,35.64,0.0,0.0,8.25,36.373783,1000.23755,953.9546,24140.0,Jaipur
2024-05-24,44.85,29.75,37.514584,49092.62,0.0,22.91026,45.719997,0.0,0.0,8.25,36.843277,999.5002,953.42377,24140.0,Jaipur
2024-05-25,46.0,30.7,38.502083,49143.19,0.0,26.31942,53.639996,0.0,0.0,8.25,36.43124,997.7708,951.9155,24140.0,Jaipur
2024-05-26,46.55,31.4,38.53333,49192.008,0.0,20.304129,39.239998,0.0,0.0,8.25,35.804638,995.1165,949.3862,24140.0,Jaipur
2024-05-27,45.5,30.55,38.22292,49239.0,0.0,26.882141,48.6,0.0,0.0,8.25,35.299778,994.15826,948.43036,24140.0,Jaipur
2024-05-28,46.0,32.45,38.572918,49284.094,0.0,24.881702,47.88,0.0,0.0,8.35,36.790844,995.5124,949.7729,24140.0,Jaipur
2024-05-29,44.85,30.95,37.735413,49327.227,0.0,22.057161,39.96,0.0,0.0,8.3,36.8275,998.62506,952.62274,24140.0,Jaipur
2024-05-30,44.9,31.65,37.637497,49368.32,0.0,24.627787,45.719997,0.0,0.0,8.3,35.20403,1000.2126,954.1246,24140.0,Jaipur
2024-05-31,42.15,31.8,36.51458,49407.332,0.0,23.675304,47.88,0.0,0.0,8.3,35.567078,1001.53326,955.22565,24139.166,Jaipur
2024-06-01,41.45,28.95,33.33958,49444.555,0.0,26.882141,54.719997,0.0,0.0,8.25,33.3803,1003.4792,956.6126,22311.666,Jaipur
2024-06-02,42.35,30.05,35.95,49480.082,0.0,18.792551,37.44,0.0,0.0,8.25,35.288258,1002.1458,955.72345,24140.0,Jaipur
2024-06-03,42.85,31.5,37.072918,49513.9,0.0,20.948164,41.039997,0.0,0.0,8.2,35.202198,1001.60004,955.3681,24140.0,Jaipur
2024-06-04,41.75,31.2,36.35625,49545.957,0.0,24.087738,45.719997,0.0,0.0,8.2,35.13213,1002.5291,956.1511,24140.0,Jaipur
2024-06-05,41.55,30.0,35.695835,49576.246,0.0,19.995398,36.0,0.0,0.0,8.2,35.294163,1004.5166,957.9499,24140.0,Jaipur
2024-06-06,41.9,30.3,34.706253,49604.72,0.0,24.288662,48.96,0.0,0.0,8.25,34.30882,1002.8875,956.2491,24130.0,Jaipur
2024-06-07,40.2,28.35,34.36667,49631.35,0.0,22.545315,44.28,0.0,0.0,8.25,34.02996,1001.55835,954.9322,23932.5,Jaipur
2024-06-08,42.05,28.5,35.925,49656.125,0.0,17.193533,36.36,0.0,0.0,8.25,34.441296,1000.8416,954.4743,24140.0,Jaipur
2024-06-09,42.7,29.85,36.593754,49678.996,0.0,19.453327,35.64,0.0,0.0,7.85,34.59216,1001.06256,954.783,24140.0,Jaipur
2024-06-10,41.95,30.45,36.002083,49699.945,0.0,20.192118,38.88,0.0,0.0,8.2,34.44311,1001.21246,954.843,24140.0,Jaipur
2024-06-11,42.2,30.65,36.497917,49718.94,0.0,20.907913,41.039997,0.0,0.0,8.25,35.209938,1001.2832,954.98224,24140.0,Jaipur
2024-06-12,40.55,31.75,35.09375,49735.957,1.1,33.3559,61.920002,2.0,0.0,6.4,34.91453,1001.27075,954.76984,23830.0,Jaipur
2024-06-13,39.65,30.65,35.09167,49750.973,0.0,23.084955,44.639996,0.0,0.0,8.25,34.20475,1000.58746,954.11694,24140.0,Jaipur
2024-06-14,42.05,30.4,36.025,49763.953,0.0,22.380884,43.199997,0.0,0.0,8.25,35.46793,1000.12915,953.8122,24140.0,Jaipur
2024-06-15,41.9,31.45,36.599995,49774.88,0.0,20.969805,40.68,0.0,0.0,8.25,36.832283,1000.7417,954.4819,24130.834,Jaipur
2024-06-16,42.55,32.45,37.304165,49783.72,0.0,22.35481,43.199997,0.0,0.0,8.2,37.89567,1000.6209,954.4687,23814.166,Jaipur
2024-06-17,42.0,32.95,37.208336,49790.46,0.0,25.922499,48.239998,0.0,0.0,8.25,37.43229,998.8542,952.77155,24127.5,Jaipur
2024-06-18,41.0,31.95,36.149998,49795.07,0.0,24.187069,44.639996,0.0,0.0,8.2,37.11137,996.99994,950.84985,24140.0,Jaipur
2024-06-19,38.8,28.75,33.008335,49797.535,1.1,28.555965,55.079998,3.0,0.0,8.2,35.279266,998.0041,951.34735,24120.0,Jaipur
2024-06-20,36.65,25.2,29.808334,49797.82,13.0,16.071491,32.760002,6.0,0.0,8.2,34.059715,1000.19995,952.95557,23680.0,Jaipur
2024-06-21,37.35,26.95,32.104168,49795.906,0.0,13.891522,29.16,0.0,0.0,8.2,35.152905,999.2126,952.3611,23679.166,Jaipur
2024-06-22,37.9,28.3,32.993748,49791.81,0.0,9.422101,24.84,0.0,0.0,8.2,36.48632,999.3916,952.667,24140.0,Jaipur
2024-06-23,37.2,29.2,32.368755,49785.55,1.0,15.905319,31.319998,2.0,0.0,6.8,36.430447,998.47076,951.6973,23144.166,Jaipur
2024-06-24,35.9,27.5,30.647919,49777.168,7.1999993,15.7908325,34.92,5.0,0.0,7.55,35.685963,997.6877,950.6926,22207.5,Jaipur
2024-06-25,36.4,27.45,30.897917,49766.676,3.3,15.124284,32.760002,6.0,0.0,8.0,36.40641,997.6709,950.7137,20272.5,Jaipur
2024-06-26,33.4,26.15,29.07708,49754.113,24.6,20.519999,37.8,11.0,0.0,7.8,33.798687,1000.0249,952.68427,22490.0,Jaipur
2024-06-27,33.05,25.4,28.516668,49739.508,8.599999,13.896187,31.319998,14.0,0.0,7.95,33.84617,999.9875,952.56195,18120.834,Jaipur
2024-06-28,31.2,26.15,27.63125,49722.89,32.1,9.178235,21.599998,16.0,0.0,5.75,33.435783,999.61664,952.0755,20120.0,Jaipur
2024-06-29,33.4,25.6,29.262503,49704.29,1.6,19.70815,38.16,5.0,0.0,5.85,34.12392,998.82495,951.56744,23005.0,Jaipur
2024-06-30,34.4,25.55,30.035416,49683.734,0.2,19.35314,33.48,1.0,0.0,8.1,34.483486,996.6208,949.58295,22901.666,Jaipur
2024-07-01,34.4,26.05,30.389585,49661.266,0.2,17.81909,33.839996,2.0,0.0,7.8,34.48964,995.34576,948.4231,19713.334,Jaipur
2024-07-02,35.75,27.3,30.175001,49636.91,2.1,17.771753,33.839996,8.0,0.0,7.1,35.495487,997.50836,950.451,16100.0,Jaipur
2024-07-03,30.7,25.5,27.560417,49610.7,30.800001,12.979984,29.16,17.0,0.0,5.0,33.332417,999.63745,952.0843,13457.5,Jaipur
2024-07-04,32.8,24.7,27.016665,49582.67,18.199999,20.991426,41.399998,18.0,0.0,5.4,31.588327,997.18335,949.66187,15384.167,Jaipur
2024-07-05,32.8,24.45,27.485418,49552.86,5.1,16.203999,30.239998,10.0,0.0,7.45,32.65693,996.05414,948.65704,19430.0,Jaipur
2024-07-06,33.9,25.4,28.791666,49521.297,3.2,13.830749,26.64,5.0,0.0,5.75,33.9586,998.79987,951.47296,21845.0,Jaipur
2024-07-07,31.75,23.85,27.364584,49488.016,6.0,11.440979,23.4,15.0,0.0,7.85,32.615993,1001.7624,954.0756,20915.834,Jaipur
2024-07-08,33.8,25.6,29.502089,49453.047,1.0,9.227524,20.880001,6.0,0.0,8.2,35.3863,1002.2209,954.8392,23503.334,Jaipur
2024-07-09,33.35,25.6,29.508337,49416.434,10.799999,11.212135,23.759998,8.0,0.0,7.4,35.64393,1002.80426,955.3977,24140.0,Jaipur
2024-07-10,35.6,26.7,30.375,49378.188,3.1,21.316135,39.96,4.0,0.0,8.2,34.991444,999.8542,952.7149,23990.0,Jaipur
2024-07-11,33.55,25.55,28.487501,49337.973,7.4,20.172853,36.36,4.0,0.0,8.05,33.29956,997.87915,950.54974,21914.166,Jaipur
2024-07-12,33.75,24.9,28.760412,49295.71,0.90000004,15.39184,30.599998,5.0,0.0,8.1,33.607143,998.15826,950.8559,23264.166,Jaipur
2024-07-13,33.95,25.6,29.43542,49251.477,1.4000001,14.512064,30.599998,6.0,0.0,6.3,34.652176,997.75836,950.5779,23600.834,Jaipur
2024-07-14,33.4,27.05,29.84167,49205.34,1.0,12.429127,27.72,1.0,0.0,7.4,35.25565,999.22925,952.0422,23863.334,Jaipur
2024-07-15,33.7,26.75,30.097916,49157.375,0.8000001,16.039202,34.2,6.0,0.0,7.4,35.22044,999.625,952.45734,23769.166,Jaipur
2024-07-16,34.35,27.4,30.837496,49107.65,1.4000001,14.113653,30.239998,7.0,0.0,8.2,36.389,999.69586,952.6365,24140.0,Jaipur
2024-07-17,33.7,26.45,29.985415,49056.23,2.6999998,9.449572,21.24,4.0,0.0,8.2,36.512543,999.14166,951.97955,23303.334,Jaipur
2024-07-18,34.6,26.4,29.656248,49003.207,0.2,15.459054,28.8,2.0,0.0,7.8,35.546284,997.88336,950.7295,23440.834,Jaipur
2024-07-19,34.85,25.6,29.991667,48948.633,0.4,10.931203,24.84,3.0,0.0,8.0,36.012985,998.44165,951.3113,22845.0,Jaipur
2024-07-20,35.15,26.7,30.824999,48892.58,0.1,9.585739,23.4,1.0,0.0,7.4,37.265026,998.2166,951.2236,24140.0,Jaipur
2024-07-21,34.3,26.25,30.733335,48835.12,9.000001,11.5199995,20.16,5.0,0.0,7.35,37.18032,998.56665,951.5445,23959.166,Jaipur
2024-07-22,34.05,26.1,29.847918,48776.33,1.7,20.163212,35.28,1.0,0.0,8.1,35.527676,998.0874,950.9544,23122.5,Jaipur
2024-07-23,33.8,25.75,28.604166,48716.26,17.6,19.652176,36.36,9.0,0.0,7.35,34.22364,995.3833,948.1893,22815.834,Jaipur
2024-07-24,32.6,25.4,27.866667,48654.99,20.800001,13.905509,30.239998,12.0,0.0,7.4,33.30946,994.62067,947.35205,21883.334,Jaipur
2024-07-25,31.85,25.6,28.266668,48592.586,14.8,14.003028,28.8,17.0,0.0,6.55,33.518314,996.27094,948.9849,20464.166,Jaipur
2024-07-26,32.9,26.35,28.885416,48529.105,10.599999,14.77755,28.08,11.0,0.0,8.05,34.882206,997.90424,950.6351,19488.334,Jaipur
2024-07-27,32.85,25.8,29.341667,48464.62,5.0999994,15.042659,31.68,10.0,0.0,8.05,35.060947,997.4709,950.2906,22731.666,Jaipur
2024-07-28,33.6,26.55,29.939585,48399.195,0.5,20.188908,37.079998,5.0,0.0,6.85,34.943836,996.9624,949.89655,24140.0,Jaipur
2024-07-29,33.2,27.25,29.89583,48332.883,2.6,13.493999,31.319998,7.0,0.0,8.0,35.673527,999.1667,951.9912,24140.0,Jaipur
2024-07-30,32.3,26.5,29.420832,48265.727,3.3999999,16.645864,29.519999,4.0,0.0,7.95,35.123554,1000.08325,952.7923,21090.0,Jaipur
2024-07-31,27.85,24.95,26.452087,48197.21,28.000002,15.137133,28.44,20.0,0.0,1.05,31.011362,999.69165,951.9659,12491.667,Jaipur
2024-08-01,30.25,24.55,26.65,48127.19,7.9999986,14.003028,23.759998,19.0,0.0,6.8,31.626526,998.075,950.4554,19242.5,Jaipur
2024-08-02,30.95,24.75,27.472916,48055.76,0.90000004,13.397612,27.72,8.0,0.0,7.25,32.308678,999.3333,951.7801,21450.834,Jaipur
2024-08-03,31.35,24.85,27.995836,47982.996,3.7999995,20.929594,37.8,9.0,0.0,7.45,32.625504,1000.0208,952.51483,22293.334,Jaipur
2024-08-04,29.75,24.2,26.064585,47908.977,11.2,28.220419,50.399998,20.0,0.0,3.7,28.791739,998.07495,950.3655,20595.0,Jaipur
2024-08-05,28.05,24.35,25.979164,47833.785,1.0,24.43761,43.56,7.0,0.0,3.35,29.018541,1000.54987,952.70953,23244.166,Jaipur
2024-08-06,29.3,24.55,26.737497,47757.492,1.6000003,19.803272,36.36,12.0,0.0,1.35,30.35296,1001.5666,953.7947,21198.334,Jaipur
2024-08-07,28.15,24.3,25.704165,47680.184,12.500001,19.914217,36.36,18.0,0.0,2.15,29.690138,1003.3083,955.29346,20754.166,Jaipur
2024-08-08,29.35,23.85,26.05625,47601.926,4.299999,15.111424,28.08,16.0,0.0,6.65,30.25193,1004.34595,956.3347,20592.5,Jaipur
2024-08-09,30.7,23.8,26.454165,47522.797,15.8,16.520823,31.68,21.0,0.0,3.25,31.080963,1003.175,955.281,21675.834,Jaipur
2024-08-10,29.0,23.9,25.86667,47442.87,18.300001,15.978486,29.519999,19.0,0.0,3.0,30.978716,1001.6833,953.7708,11083.333,Jaipur
2024-08-11,29.9,23.65,25.960413,47362.215,30.700005,15.629971,28.44,21.0,0.0,4.2,30.740255,1002.58344,954.6412,15549.167,Jaipur
2024-08-12,30.6,24.0,26.485418,47280.91,20.300001,17.610588,32.399998,20.0,0.0,4.6,31.076208,1003.65814,955.7468,21038.334,Jaipur
2024-08-13,30.45,24.35,26.570833,47199.01,25.399998,16.595179,33.839996,21.0,0.0,6.2,31.566572,1004.19165,956.2683,19077.5,Jaipur
2024-08-14,29.4,24.7,26.260416,47116.598,38.2,15.683776,29.88,22.0,0.0,5.95,31.24199,1002.90424,954.9948,17490.834,Jaipur
2024-08-15,28.7,24.5,26.162504,47033.73,25.700003,12.641076,27.72,16.0,0.0,6.65,31.360235,1001.99164,954.11066,21502.5,Jaipur
2024-08-16,31.0,24.0,27.291666,46950.477,0.4,11.592894,24.48,4.0,0.0,6.3,32.387215,1004.6543,956.8193,21128.334,Jaipur
2024-08-17,31.55,24.85,27.993746,46866.906,0.8000001,12.10157,24.119999,7.0,0.0,7.55,32.88973,1005.80005,958.0191,23885.0,Jaipur
2024-08-18,31.4,25.05,27.868752,46783.074,0.9,15.629972,30.960001,3.0,0.0,7.8,32.639164,1004.99585,957.23444,24140.0,Jaipur
2024-08-19,31.4,25.15,28.0625,46699.016,1.9,8.427383,18.0,9.0,0.0,7.7,33.380154,1004.62933,956.915,24139.166,Jaipur
2024-08-20,31.6,25.05,27.818748,46614.168,2.0000002,11.183201,20.519999,14.0,0.0,7.85,33.77158,1005.6501,957.84937,24132.5,Jaipur
2024-08-21,31.55,24.85,27.041664,46528.367,15.799999,9.021574,20.880001,10.0,0.0,7.1,32.769173,1004.8999,957.0154,17506.666,Jaipur
2024-08-22,31.7,24.35,26.937502,46441.676,10.300001,9.021574,17.28,7.0,0.0,7.8,32.709167,1004.8916,956.9908,22616.666,Jaipur
2024-08-23,31.9,24.25,27.216665,46354.184,7.0999994,14.440443,34.56,8.0,0.0,7.75,32.620136,1003.82495,956.01807,21495.834,Jaipur
2024-08-24,30.05,24.2,26.549997,46265.94,11.6,23.933908,46.079998,15.0,0.0,7.15,29.793535,1000.55835,952.8051,23625.0,Jaipur
2024-08-25,30.4,24.2,26.041666,46177.027,12.700001,22.691425,44.28,17.0,0.0,5.65,29.39963,1000.1916,952.3767,20495.834,Jaipur
2024-08-26,29.95,23.55,26.087502,46087.504,7.2999997,20.746122,39.6,15.0,0.0,7.2,29.58325,1002.66235,954.73627,18642.5,Jaipur
2024-08-27,30.55,23.45,26.575003,45997.438,0.0,15.725037,31.319998,0.0,0.0,7.7,30.367022,1003.3542,955.4694,24126.666,Jaipur
2024-08-28,29.45,23.3,26.356255,45906.902,1.0,16.766108,32.760002,6.0,0.0,6.35,30.1184,1003.31683,955.4014,24140.0,Jaipur
2024-08-29,30.8,23.95,26.674995,45815.95,9.400002,13.708391,25.56,14.0,0.0,7.35,31.804695,1005.8083,957.8223,19403.334,Jaipur
2024-08-30,31.15,23.65,26.824999,45724.656,12.2,9.085988,21.599998,9.0,0.0,7.15,32.142223,1006.08344,958.1076,24140.0,Jaipur
2024-08-31,31.95,25.05,28.137499,45633.07,1.8000001,10.787993,22.68,10.0,0.0,7.55,33.679813,1005.2459,957.51294,24126.666,Jaipur
2024-09-01,30.6,24.85,27.15625,45541.266,6.1999993,11.928989,27.72,10.0,0.0,7.25,32.60619,1005.02496,957.15283,21636.666,Jaipur
2024-09-02,30.95,24.5,27.04167,45449.297,6.0,16.215992,31.319998,7.0,0.0,7.5,32.14919,1005.2708,957.36914,22657.5,Jaipur
2024-09-03,29.55,23.55,26.145834,45357.223,1.8000001,8.891344,16.919998,9.0,0.0,6.6,31.439703,1004.17505,956.186,19089.166,Jaipur
2024-09-04,28.2,23.55,24.833334,45265.105,47.600002,8.225035,20.16,14.0,0.0,1.65,29.678421,1002.5,954.3869,19430.0,Jaipur
2024-09-05,29.8,23.75,25.88542,45173.0,15.500001,9.0,20.880001,15.0,0.0,7.5,31.39691,1003.4082,955.4156,13628.333,Jaipur
2024-09-06,28.95,23.75,25.624998,45080.97,12.400002,7.628263,19.8,14.0,0.0,5.25,30.894606,1004.5916,956.50214,23073.334,Jaipur
2024-09-07,28.25,23.4,25.224997,44989.07,6.799999,11.525623,24.48,19.0,0.0,7.15,29.733828,1004.6667,956.5108,20360.834,Jaipur
2024-09-08,30.5,23.3,26.395834,44897.324,1.6000001,9.114471,20.519999,8.0,0.0,7.4,31.810999,1002.73737,954.855,22695.0,Jaipur
2024-09-09,30.65,24.2,26.464586,44805.168,4.6,12.904882,26.64,12.0,0.0,7.4,31.968153,1001.8042,953.9775,23267.5,Jaipur
2024-09-10,31.1,23.65,26.347916,44712.414,14.300001,21.599998,39.96,10.0,0.0,7.35,31.258263,1001.26666,953.4476,18953.334,Jaipur
2024-09-11,31.0,25.4,27.297915,44619.13,6.0,25.455843,45.0,11.0,0.0,1.4,31.01451,1000.36664,952.7376,15970.833,Jaipur
2024-09-12,30.45,23.95,26.745836,44525.375,0.8,27.908709,49.32,2.0,0.0,7.35,29.340986,1002.60004,954.7788,24140.0,Jaipur
2024-09-13,29.85,22.3,25.591665,44431.22,0.3,19.829433,35.64,3.0,0.0,7.35,28.622358,1003.98334,955.91534,24140.0,Jaipur
2024-09-14,30.0,21.95,25.647919,44336.715,0.0,15.509274,29.88,0.0,0.0,7.35,28.524279,1005.03754,956.9274,24140.0,Jaipur
2024-09-15,31.25,21.65,25.802084,44241.92,0.0,14.168641,28.44,0.0,0.0,7.25,28.278273,1006.3958,958.2432,24140.0,Jaipur
2024-09-16,30.45,22.2,25.908335,44146.906,0.0,15.277749,30.599998,0.0,0.0,7.25,28.567484,1007.3,959.12286,24140.0,Jaipur
2024-09-17,30.2,23.05,26.064585,44051.723,1.2,21.99538,42.12,3.0,0.0,7.0,28.553446,1004.72076,956.69165,23456.666,Jaipur
2024-09-18,27.9,22.35,24.635416,43956.43,0.3,10.829959,18.359999,3.0,0.0,4.35,28.550507,1005.22504,956.94946,23803.334,Jaipur
2024-09-19,29.5,21.8,25.795832,43861.086,0.5,5.154415,15.119999,5.0,0.0,6.5,30.48488,1005.60004,957.4868,24140.0,Jaipur
2024-09-20,30.4,23.5,26.918749,43765.75,0.6,7.145796,18.72,5.0,0.0,7.1,31.870285,1006.9333,958.9324,24140.0,Jaipur
2024-09-21,32.6,24.05,28.106247,43670.484,0.0,6.696387,17.28,0.0,0.0,7.1,33.00337,1006.3999,958.6059,24140.0,Jaipur
2024-09-22,32.9,24.35,28.397917,43575.344,0.0,10.685391,19.8,0.0,0.0,7.05,33.317883,1006.00006,958.27026,24140.0,Jaipur
2024-09-23,33.25,24.5,28.789583,43480.387,0.1,6.9899354,16.56,1.0,0.0,7.05,33.94796,1004.6042,957.0005,24140.0,Jaipur
2024-09-24,32.95,25.2,28.968752,43385.668,0.4,9.840914,21.24,3.0,0.0,7.0,34.075222,1004.23334,956.67554,24140.0,Jaipur
2024-09-25,31.1,24.65,27.806252,43291.25,0.4,13.75558,27.72,3.0,0.0,6.95,32.22443,1003.98334,956.2601,23810.834,Jaipur
2024-09-26,31.2,23.9,27.131248,43197.195,0.0,14.57889,34.92,0.0,0.0,5.05,31.073439,1003.9126,956.0879,24140.0,Jaipur
2024-09-27,31.4,23.0,26.285416,43103.555,0.0,16.548256,31.68,0.0,0.0,6.75,29.812464,1006.08325,958.0227,24140.0,Jaipur
2024-09-28,31.6,21.7,26.091667,43010.36,0.0,13.0447235,25.919998,0.0,0.0,6.85,29.923853,1009.02075,960.7874,24140.0,Jaipur
2024-09-29,32.55,22.95,27.53125,42916.996,0.0,11.778658,24.48,0.0,0.0,6.7,31.512335,1008.9707,960.96436,24140.0,Jaipur
2024-09-30,34.6,23.7,28.743752,42823.277,0.0,15.577022,31.319998,0.0,0.0,6.9,31.607252,1006.3293,958.634,24140.0,Jaipur
2024-10-01,34.95,25.9,29.4375,42729.277,0.0,23.683512,43.56,0.0,0.0,6.8,31.210236,1006.19586,958.6152,24140.0,Jaipur
2024-10-02,34.95,24.7,28.73542,42635.05,0.0,20.265795,37.8,0.0,0.0,6.8,30.030485,1005.6792,958.0147,24140.0,Jaipur
2024-10-03,33.55,23.45,27.57292,42540.668,0.0,16.87878,33.48,0.0,0.0,6.7,29.56102,1006.50415,958.6216,24140.0,Jaipur
2024-10-04,32.45,22.8,27.400002,42446.19,0.0,14.494192,29.16,0.0,0.0,6.65,29.518679,1008.64575,960.6355,24140.0,Jaipur
2024-10-05,32.7,22.85,27.391665,42351.688,0.1,12.007498,22.319998,1.0,0.0,6.6,29.511513,1011.5125,963.3632,24140.0,Jaipur
2024-10-06,33.1,22.2,27.531252,42257.227,0.0,8.43699,19.08,0.0,0.0,6.55,29.85833,1012.99164,964.79297,24140.0,Jaipur
2024-10-07,33.5,21.65,27.437498,42162.867,0.0,8.958504,20.16,0.0,0.0,6.55,28.938683,1012.54596,964.3525,24140.0,Jaipur
2024-10-08,33.75,22.5,27.847918,42068.68,0.0,11.453715,23.039999,0.0,0.0,6.5,29.17119,1010.48737,962.4563,24140.0,Jaipur
2024-10-09,32.1,22.35,26.975,41974.734,0.4,8.775807,20.880001,1.0,0.0,6.45,29.276459,1010.11664,961.96967,24140.0,Jaipur
2024-10-10,32.45,20.6,26.543749,41881.094,0.0,10.703569,20.880001,0.0,0.0,6.4,27.856117,1010.1917,961.9721,24140.0,Jaipur
